연번,지방청,경찰서,관서명,구분,전화번호,주소
1877,경남청,거제,옥포,지구대,055-688-0112,경상남도 거제시 옥포로22길 21
1878,경남청,거제,장승포,지구대,055-682-0112,경상남도 거제시 장승로 109 장승포지구대
1879,경남청,거제,장평,지구대,055-637-0112,경상남도 거제시 장평1로 154
1880,경남청,거제,신현,지구대,055-636-0112,경상남도 거제시 고현로 105
1881,경남청,거제,장목,파출소,055-635-0112,경상남도 거제시 장목면 거제북로 1165 장목파출소
1882,경남청,거제,연초,파출소,055-635-0113,경상남도 거제시 연초면 거제대로 4275 
1883,경남청,거제,동부,파출소,055-633-2112,경상남도 거제시 남부면 거제남서로 3118 동부파출소
1884,경남청,거제,거제,파출소,055-633-0112,경상남도 거제시 남부면 거제남서로 3431 거제파출소
1885,경남청,진해,웅동,파출소,055-543-9113,경상남도 창원시 진해구 웅동로7번가길 5 웅동파출소
1886,경남청,진해,경화,파출소,055-544-8821,경상남도 창원시 진해구 충장로 329
1887,경남청,진해,덕산,파출소,055-551-8822,경상남도 창원시 진해구 덕산로 36번길 9 덕산파출소
1888,경남청,진해,용원,파출소,055-551-9112,경상남도 창원시 진해구 용원로41번길 12
1889,경남청,진해,충무,파출소,055-544-8816,경상남도 창원시 진해구 벚꽃로 36
1890,경남청,통영,북신,지구대,055-648-0112,경상남도 통영시 무전대로 40
1891,경남청,통영,광도,지구대,055-642-3112,경상남도 통영시 광도면 죽림3로 25
1892,경남청,통영,미수,파출소,055-646-0112,경상남도 통영시 운하2길 17 미수파출소
1893,경남청,통영,욕지,파출소,055-642-5112,경상남도 통영시 욕지면 천왕로 29
1894,경남청,통영,한산,파출소,055-642-8112,경상남도 통영시 한산면 한산일주로 840-1
1895,경남청,통영,사량,파출소,055-642-6112,경상남도 통영시 사량면 진촌2길 사량파출소
1896,경남청,통영,산양,파출소,055-642-1112,경상남도 통영시 산양읍 산양중앙로 1
1897,경남청,통영,중앙,파출소,055-649-3112,경상남도 통영시 중앙로 170
1898,경남청,사천,삼천포,지구대,055-835-0112,경상남도 사천시 중앙로 89(동금동)
1899,경남청,사천,곤양,파출소,055-853-0112,경상남도 사천시 곤양면 성내공원길 8(성내리)
1900,경남청,사천,사천,지구대,055-852-0112,경상남도 사천시 사천읍 평화2길 31(평화리)
1901,경남청,사천,서포,파출소,055-853-1112,경상남도 사천시 서포면 서포로 284-16(구평리)
1902,경남청,사천,곤명,파출소,055-854-0112,경상남도 사천시 곤명면 곤명1로 105(봉계리)
1903,경남청,사천,용현,파출소,055-834-0112,경상남도 사천시 진삼로 635(송지리)
1904,경남청,사천,남양,파출소,055-834-3112,경상남도 사천시 진삼로 122(송포동)
1905,경남청,사천,사남,파출소,055-854-4112,경상남도 사천시 진삼로 1101(죽천리)
1906,경남청,밀양,하남,파출소,055-391-0112,경상남도 밀양시 하남읍 수산중앙로 41-1
1907,경남청,밀양,삼랑진,파출소,055-353-0112,경상남도 밀양시 삼랑진읍 천태로 70
1908,경남청,밀양,무안,파출소,055-352-0112,경상남도 밀양시 무안면 사명로 543
1909,경남청,밀양,산외,파출소,055-353-0113,경상남도 밀양시 산외면 산외로 429
1910,경남청,밀양,산내,파출소,055-351-1112,경상남도 밀양시 산내면 산내로 323-1
1911,경남청,밀양,단장,파출소,055-356-1112,경상남도 밀양시 단장면 표충로 356
1912,경남청,밀양,중앙,파출소,055-355-0112,경상남도 밀양시 상남면 밀양대로 1881
1913,경남청,밀양,부북,파출소,055-351-0113,경상남도 밀양시 부북면 부북로 41
1914,경남청,밀양,역전,파출소,055-356-0113,경상남도 밀양시 중앙로 60
1915,경남청,밀양,상남,파출소,055-354-0113,경상남도 밀양시 상남면 밀양대로 1495
1916,경남청,거창,아림,지구대,055-941-0112,경상남도 거창군 거창읍 중앙로1길 20-5
1917,경남청,거창,원학,파출소,055-943-0112,경상남도 거창군 위천면 원학길 원학길 360
1918,경남청,거창,가조,파출소,055-942-0112,경상남도 거창군 거창읍 가조가야로 1079 
1919,경남청,거창,웅양,파출소,055-942-3112,경상남도 거창군 웅양면 웅양로 1432
1920,경남청,거창,남상,파출소,055-943-4112,경상남도 거창군 남상면 수남로 1845
1921,경남청,거창,신원,파출소,055-942-8112,경상남도 거창군 신원면 과정리 187-7
1922,경남청,거창,고제,파출소,055-942-7112,경상남도 거창군 고제면 입석2길 14번지
1923,경남청,합천,가야,파출소,055-932-5015,경상남도 합천군 가야면 가야시장로 19
1924,경남청,합천,대병,파출소,055-933-7112,경상남도 합천군 대병면 신성동길 20
1925,경남청,합천,삼가,파출소,055-933-0112,경상남도 합천군 삼가면 삼가1로 73
1926,경남청,합천,야로,파출소,055-932-5011,경상남도 합천군 야로면 가야산로 343
1927,경남청,합천,봉산,파출소,055-933-6112,경상남도 합천군 봉산면 서부로 4337 봉산파출소
1928,경남청,합천,동부,파출소,055-932-5010,경상남도 합천군 초계면 초계중앙로 43번지
1929,경남청,합천,중부,파출소,055-932-0112,경상남도 합천군 합천읍 충효로 106-5
1930,경남청,창녕,대합,파출소,055-532-2112,경상남도 창녕군 대합면 창한로 121
1931,경남청,창녕,이방,파출소,055-532-5112,경상남도 창녕군 이방면 뒷골길 뒷골길3
1932,경남청,창녕,부곡,파출소,055-521-0112,경상남도 창녕군 부곡면 원앙로 188
1933,경남청,창녕,유어,파출소,055-532-7112,경상남도 창녕군 유어면 우포1대로 563
1934,경남청,창녕,영산,파출소,055-536-3112,경상남도 창녕군 영산면 영산계성로 96
1935,경남청,창녕,읍내,파출소,055-533-3112,경상남도 창녕군 창녕읍 종로 61
1936,경남청,창녕,남지,파출소,055-526-0112,경상남도 창녕군 남지읍 선창길 9
1937,경남청,고성,공룡,지구대,055-674-0112,경상남도 고성군 대가면 대가로 27
1938,경남청,고성,동해,파출소,055-672-5112,경상남도 고성군 동해면 장기3길 136
1939,경남청,고성,거류,파출소,055-672-1112,경상남도 고성군 거류면 거류로 655
1940,경남청,고성,회화,파출소,055-673-2112,경상남도 고성군 회화면 배둔로19
1941,경남청,고성,하이,파출소,055-834-5112,경상남도 고성군 하이면 남일로 433
1942,경남청,고성,상리,파출소,055-672-8112,경상남도 고성군 상리면 척번정1길 98
1943,경남청,고성,영오,파출소,055-672-9112,경상남도 고성군 영오면 영산1길 11
1944,경남청,하동,화개,파출소,055-883-2112,경상남도 하동군 화개면 쌍계로 8
1945,경남청,하동,악양,파출소,055-883-3112,경상남도 하동군 악양면 악양서로 343
1946,경남청,하동,횡천,파출소,055-882-6112,경상남도 하동군 하동읍 경서대로 1207
1947,경남청,하동,고전,파출소,055-882-5112,경상남도 하동군 고전면 하동읍성로 333
1948,경남청,하동,금남,파출소,055-882-0112,경상남도 하동군 금남면 제먼당길 99
1949,경남청,하동,금성,파출소,055-882-1112,경상남도 하동군 금성면 금성중앙길 2 
1950,경남청,하동,옥종,파출소,055-882-8112,경상남도 하동군 옥종면 은행나무길 78
1951,경남청,하동,읍내,파출소,055-883-0112,경상남도 하동군 하동읍 중앙로 36
1952,경남청,하동,진교,파출소,055-882-3112,경상남도 하동군 진교면 민다리안길 114
1953,경남청,남해,삼동,파출소,055-867-0112,경상남도 남해군 삼동면 동부대로1876번길 8 삼동파출소
1954,경남청,남해,중앙,지구대,055-863-2112,경상남도 남해군 남해읍 화전로96번길 30 중앙지구대
1955,경남청,남해,남면,파출소,055-862-8112,경상남도 남해군 남면 남서대로 774 남면파출소
1956,경남청,남해,미조,파출소,055-867-6112,경상남도 남해군 미조면 미송로 52 미조파출소
1957,경남청,남해,창선,파출소,055-867-1112,경상남도 남해군 창선면 창선로 99 창선파출소
1958,경남청,남해,고현,파출소,055-862-3112,경상남도 남해군 고현면 탑동로 75-4 고현파출소
1959,경남청,함양,읍내,파출소,055-963-4112,경상남도 함양군 함양읍 고운로 79
1960,경남청,함양,안의,파출소,055-963-6112,경상남도 함양군 안의면 금성길 15
1961,경남청,함양,서상,파출소,055-963-0112,경상남도 함양군 서상면 서상로 299-1
1962,경남청,함양,수동,파출소,055-962-1112,경상남도 함양군 수동면 수동길 11
1963,경남청,함양,유림,파출소,055-962-4112,경상남도 함양군 유림면 천왕봉로 2883
1964,경남청,함양,백전,파출소,055-962-8112,경상남도 함양군 백전면 구산대안로 10
1965,경남청,함양,마천,파출소,055-962-5112,경상남도 함양군 마천면 천왕봉로 1157
1966,경남청,산청,경호,지구대,055-973-0412,경상남도 산청군 산청읍 중앙로 34 
1967,경남청,산청,시천,파출소,055-972-9112,경상남도 산청군 시천면 덕산대포로 7-2
1968,경남청,산청,단성,파출소,055-973-0112,경상남도 산청군 단성면 목화로 1006
1969,경남청,산청,신안,파출소,055-972-0812,경상남도 산청군 신안면 지리산대로 3477
1970,경남청,산청,신등,파출소,055-972-3112,경상남도 산청군 신등면 신등가회로 21
1971,경남청,함안,대산,파출소,055-582-8112,경상남도 함안군 대산면 대산중앙로 174
1972,경남청,함안,법수,파출소,055-582-3112,경상남도 함안군 법수면 우거북길 48
1973,경남청,함안,함안,파출소,055-583-4112,경상남도 함안군 함안면 함안대로 111 
1974,경남청,함안,칠서,파출소,055-586-0112,경상남도 함안군 칠서면 청계2길 27
1975,경남청,함안,군북,파출소,055-585-0112,경상남도 함안군 군북면 함마대로 822
1976,경남청,함안,가야,파출소,055-584-0112,경상남도 함안군 가야읍 가야로 24
1977,경남청,함안,칠원,파출소,055-587-0112,경상남도 함안군 칠원읍 구성길 9
1978,경남청,의령,중부,지구대,055-573-0112,경상남도 의령군 의령읍 의병로 176
1979,경남청,의령,유곡,파출소,055-573-5112,경상남도 의령군 유곡면 마장로18-1
1980,경남청,의령,정곡,파출소,055-573-9112,경상남도 의령군 정곡면 법정로 930
1981,경남청,의령,지정,파출소,055-572-5112,경상남도 의령군 지정면 함의로 1527
1982,경남청,의령,칠곡,파출소,055-573-8112,경상남도 의령군 칠곡면 칠곡로 32
1983,경남청,의령,화정,파출소,055-572-4112,경상남도 의령군 화정면 화정로 297
1984,경남청,의령,부림,파출소,055-574-6112,경상남도 의령군 부림면 대한로 1757
1985,제주청,제주동부,중앙,지구대,064-722-3316,제주특별자치도 제주시 북성로 3
1986,제주청,제주동부,남문,지구대,064-753-3312,제주특별자치도 제주시 연신로 6
1987,제주청,제주동부,오라,지구대,064-758-7442,제주특별자치도 제주시 서광로 182
1988,제주청,제주동부,삼양,파출소,064-755-5906,제주특별자치도 제주시 일주동로 397
1989,제주청,제주동부,아라,파출소,064-702-1801,제주특별자치도 제주시 중앙로 609
1990,제주청,제주동부,조천,파출소,064-783-6112,제주특별자치도 제주시 조천읍 신북로 265
1991,제주청,제주동부,함덕,파출소,064-783-8112,제주특별자치도 제주시 조천읍 신북로 신북로 515
1992,제주청,제주동부,구좌,파출소,064-783-2112,제주특별자치도 제주시 구좌읍 구좌로 45
1993,제주청,제주동부,추자,파출소,064-742-8112,제주특별자치도 제주시 추자면 대서3길 2
1994,제주청,제주동부,우도,파출소,064-783-0112,제주특별자치도 제주시 우도면 우도로 21
1995,제주청,제주서부,연동,지구대,064-746-0791,제주특별자치도 제주시 신대로 97
1996,제주청,제주서부,노형,지구대,064-746-9549,제주특별자치도 제주시 광평동로 4
1997,제주청,제주서부,하귀,파출소,064-713-1112,제주특별자치도 제주시 애월읍 하귀로 47
1998,제주청,제주서부,애월,파출소,064-799-0112,제주특별자치도 제주시 애월읍 애월로 116-1
1999,제주청,제주서부,한림,파출소,064-796-2112,제주특별자치도 제주시 한림읍 한림로 651
2000,제주청,제주서부,한경,파출소,064-773-0113,제주특별자치도 제주시 한경면 두신로 133
2001,제주청,제주서부,외도,파출소,064-742-0519,제주특별자치도 내도동 723
2002,제주청,서귀포,중동,지구대,064-733-0112,제주특별자치도 서귀포시 태평로 552
2003,제주청,서귀포,남원,파출소,064-764-0112,제주특별자치도 서귀포시 남원읍 태위로 702
2004,제주청,서귀포,성산,파출소,064-782-2112,제주특별자치도 서귀포시 성산읍 성산중앙로 53 성산파출소
2005,제주청,서귀포,표선,파출소,064-787-0112,제주특별자치도 서귀포시 표선면 표선동서로 217
2006,제주청,서귀포,안덕,파출소,064-794-9112,제주특별자치도 서귀포시 안덕면 화순로 116
2007,제주청,서귀포,대정,파출소,064-794-2622,제주특별자치도 서귀포시 대정읍 상모로 310 
2008,제주청,서귀포,중문,파출소,064-738-0112,제주특별자치도 서귀포시 천제연로 165
